_id,_path,_createTime,_updateTime,term,definition
jWoakdCXYvhtVfxcrINt,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jWoakdCXYvhtVfxcrINt,2025-08-31T21:30:02.557149Z,2025-08-31T21:30:02.557149Z,Flight Deck,A flat deck used for the launch and recovery of aircraft.
jXE3jTg1Dw5ReXI1urHC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jXE3jTg1Dw5ReXI1urHC,2025-08-31T23:00:58.438208Z,2025-08-31T23:00:58.438208Z,Time-based Competition,"A corporate strategy that has identified a focus on time as providing a competitive edge due to its value by the customer. It may assume no advantage in product or quality characteristics while focusing on the reduction of variability and total design, production, and delivery lead time."
jXJzF0Blgg4xBJoYFYOc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jXJzF0Blgg4xBJoYFYOc,2025-08-31T23:00:12.861974Z,2025-08-31T23:00:12.861974Z,SPEND CATEGORIES,"Types of spend by commodity, department, or supply base."
jXTodZaKieqvgTZ8nZEb,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jXTodZaKieqvgTZ8nZEb,2025-08-31T22:42:01.196238Z,2025-08-31T22:42:01.196238Z,Side Door Container,A container fitted with a rear door and a minimum of one side door.
jXg33cPzuDlcRYCaiWCc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jXg33cPzuDlcRYCaiWCc,2025-08-31T21:42:21.195761Z,2025-08-31T21:42:21.195761Z,Public Service Commission,A name usually given to a state body having control or regulation of public utilities.
jXm6L2T9Z7vPk6GAFpoT,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jXm6L2T9Z7vPk6GAFpoT,2025-08-31T21:20:28.641629Z,2025-08-31T21:20:28.641629Z,Car Supply Charge,A railroad charge for a shipper’s exclusive use of special equipment.
jZG0n6WiISe3CpDvOA6f,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jZG0n6WiISe3CpDvOA6f,2025-08-31T21:20:18.364845Z,2025-08-31T21:20:18.364845Z,CAM-I,Abbreviation for: Consortium for Advanced Manufacturing –International.
ja6yE0KNJIPxHIu7bK7Q,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ja6yE0KNJIPxHIu7bK7Q,2025-08-31T21:22:46.508617Z,2025-08-31T21:22:46.508617Z,Contract Provisions,"Stipulations typically located at the end of the contract document, specifying how the parties to the contract should govern their relationship and administer the contract."
jalITdpJdJWYecZ5Kzh6,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jalITdpJdJWYecZ5Kzh6,2025-08-31T21:21:58.471026Z,2025-08-31T21:21:58.471026Z,Commercial Transport Vessel,"Any ship which is used primarily in commerce: 1. For transporting persons or goods to or from any harbour(s) or port(s) or between places within a harbour area; 2. In connection with the construction, change in construction, servicing, maintenance, repair, loading, unloading, movement, piloting, or salvaging of any other ship or vessel."
jbBs838vdoS5l8tB8nyk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jbBs838vdoS5l8tB8nyk,2025-08-31T21:39:31.607026Z,2025-08-31T21:39:31.607026Z,OPEC,"The Organisation of the Petroleum Exporting Countries, an international organisation of 11 oil-exporting nations, which coordinates and unifies the petroleum policies of its member countries."
jbXWBQOCSotK0Fq9f0f5,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jbXWBQOCSotK0Fq9f0f5,2025-08-31T21:15:22.620097Z,2025-08-31T21:15:22.620097Z,ADTN,Abbreviation for: Administrative Data Transmission Network
jbxMEzevQPj8yF0d7yfw,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jbxMEzevQPj8yF0d7yfw,2025-08-31T23:38:27.424200Z,2025-08-31T23:38:27.424200Z,UFC,Abbreviation for: Uniform Freight Classification.
jcXjX4zDUL4X8LQ66eX9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jcXjX4zDUL4X8LQ66eX9,2025-08-31T21:27:31.971042Z,2025-08-31T21:27:31.971042Z,DSC,Abbreviation for: Digital Still Camera.
jcYKEGzLBiWyfx3qNAsu,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jcYKEGzLBiWyfx3qNAsu,2025-08-31T21:28:54.313111Z,2025-08-31T21:28:54.313111Z,EVAS,Abbreviation for: Enhanced Vortex Advisory System.
jdtFTovcyAwYYLAFRIZK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jdtFTovcyAwYYLAFRIZK,2025-08-31T21:40:39.021967Z,2025-08-31T21:40:39.021967Z,Peak Period,A multi-hour period in which travel is greatest.
jebOcDCU3srSf52mzElr,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jebOcDCU3srSf52mzElr,2025-08-31T21:36:15.686355Z,2025-08-31T21:36:15.686355Z,Long Range Transportation Plan,"A long range (20-year) strategy and capital improvement program developed to guide the effective investment of public funds in transportation facilities. The plan is updated every three years and may be amended as a result of changes in projected federal, state and local funding, major improvement studies, congestion management system plans, interstate interchange justification studies and environmental impact studies."
jekGmz4bPmI4svTex4ou,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jekGmz4bPmI4svTex4ou,2025-08-31T21:19:24.797934Z,2025-08-31T21:19:24.797934Z,BPI,Abbreviation for: Baltic Panamax Index.
jetjNgFIXsDtPIbf3Ro8,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jetjNgFIXsDtPIbf3Ro8,2025-08-31T21:38:22.641754Z,2025-08-31T21:38:22.641754Z,NAPM,National Association of Purchasing Managers (USA).
jezLIrMuEH5DeVds6Csp,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jezLIrMuEH5DeVds6Csp,2025-08-31T21:22:03.662808Z,2025-08-31T21:22:03.662808Z,Compatibility,The need to align network-design decisions to the company’s overall strategy.
jfQEdkEqj11uPGFEV6tK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jfQEdkEqj11uPGFEV6tK,2025-08-31T21:39:58.620294Z,2025-08-31T21:39:58.620294Z,Outlier,An observed value so far removed from the normal distribution that it may be considered an abnormality or one-time event.
jfo0CkWr7BCTM38ND5En,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jfo0CkWr7BCTM38ND5En,2025-08-31T21:42:25.524613Z,2025-08-31T21:42:25.524613Z,Purchasing,"The functions, processes, and department that source materials and services, negotiate terms, respond to material requests, and manage order status."
jglQeIEGa8Tx10BCiywk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jglQeIEGa8Tx10BCiywk,2025-08-31T21:18:06.122477Z,2025-08-31T21:18:06.122477Z,Backup,"Duplicating information from a PC to a diskette, ensuring information is available in case of loss or damage."
jgsUACTicmNZrRuz8hDZ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jgsUACTicmNZrRuz8hDZ,2025-08-31T21:37:16.730759Z,2025-08-31T21:37:16.730759Z,MC,Abbreviation for: Mass Customisation.
jgti61q7S5qeRy9stAep,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jgti61q7S5qeRy9stAep,2025-08-31T21:25:24.732613Z,2025-08-31T21:25:24.732613Z,Detention Fee,"The carrier charges and fees applied when rail freight cars, ship, and carriers are retained beyond a specified loading or unloading time."
jhIGs9SKn2QbwSNy4pdK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jhIGs9SKn2QbwSNy4pdK,2025-08-31T21:42:01.067391Z,2025-08-31T21:42:01.067391Z,Production Lead Time,The time taken to manufacture or produce an item after an external order has been received until the item is available for packing.
jiCZatJeYXR5M2bwKOmc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jiCZatJeYXR5M2bwKOmc,2025-08-31T22:59:52.013806Z,2025-08-31T22:59:52.013806Z,Supply Chain Risk,A study of the vulnerability of supply chains to disruption.
jiKVvvW2439Mz8MCLitZ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jiKVvvW2439Mz8MCLitZ,2025-08-31T23:38:18.909393Z,2025-08-31T23:38:18.909393Z,TIME AND MATERIALS (T & M) CONTRACT,"A contract which provides for contractor payment based on a direct labor, hourly rate that includes benefits, payroll taxes, overhead and contractor profit and for the cost of materials and equipment used in performance of the contract."
jjBE7bLsO8072AcDDSd2,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jjBE7bLsO8072AcDDSd2,2025-08-31T21:38:17.461451Z,2025-08-31T21:38:17.461451Z,MODIFIED REBUY,"Relates to a situation when the organisation wants to purchase a new product from a known supplier, or an existing product from a new supplier."
jjPhD60MXmQOflj0TYLt,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jjPhD60MXmQOflj0TYLt,2025-08-31T21:27:20.410069Z,2025-08-31T21:27:20.410069Z,"Draft, Bank","An order issued by a seller against a purchaser; directs payment, usually through an intermediary bank. Typical bank drafts are negotiable instruments and are similar in many ways to checks on checking accounts in a bank."
jjXBEcO8SGZyMk4A2JH3,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jjXBEcO8SGZyMk4A2JH3,2025-08-31T23:39:32.496214Z,2025-08-31T23:39:32.496214Z,Wand,A hand-held movable device passed over an item to read its barcode.
jlDtMvOqjpK3JwI2BZNi,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jlDtMvOqjpK3JwI2BZNi,2025-08-31T21:21:27.266139Z,2025-08-31T21:21:27.266139Z,Claim,"A charge made against a carrier for loss, damage, delay, or overcharge."
jlU7BwGvB82JkJz4mwk1,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jlU7BwGvB82JkJz4mwk1,2025-08-31T23:38:00.696785Z,2025-08-31T23:38:00.696785Z,TSEC,Abbreviation for: Terminal Secondary Radar Service.
jlXjIcn6n8mOBz2ySJEe,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jlXjIcn6n8mOBz2ySJEe,2025-08-31T21:18:04.758758Z,2025-08-31T21:18:04.758758Z,Back Sourcing,Pulling a function back in-house as an outsourcing contract expires.
jlfHbNSF12lX1CaMQ5Rp,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jlfHbNSF12lX1CaMQ5Rp,2025-08-31T21:40:21.451749Z,2025-08-31T21:40:21.451749Z,Paper Ramp,"A technical rail ramp, used for equalisation of points not actually served."
jnKA4Lj9e9hq53D1yLjj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jnKA4Lj9e9hq53D1yLjj,2025-08-31T21:43:09.044551Z,2025-08-31T21:43:09.044551Z,RCI,Abbreviation for: Roadway Congestion Index. A tool used to identify congestion on freeways and principal arterials; compares daily vehicle miles of travel per lane-mile to calculated daily vehicle miles of travel per lane-mile for identified congested conditions; an index value of 1.0 or greater indicates undesirable congestion.
jnYNnfs9418zOpP6s4Wj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jnYNnfs9418zOpP6s4Wj,2025-08-31T21:15:59.700983Z,2025-08-31T21:15:59.700983Z,Allowances,"A term used in work study to indicate the extra time allowed for rest, relaxation, and personal needs."
jof55XhfUG8ugBoTNwOW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jof55XhfUG8ugBoTNwOW,2025-08-31T22:40:20.381599Z,2025-08-31T22:40:20.381599Z,RNC,Abbreviation for Raster Navigational Chart.
jox33yvr2KUiyCyEIVBY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jox33yvr2KUiyCyEIVBY,2025-08-31T21:18:14.834867Z,2025-08-31T21:18:14.834867Z,Barcode Label,"A label, generally both human- and machine-readable by an automatic scanning device. Often used in shipping."
jqKW7V4I0rSpo9euuaH5,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jqKW7V4I0rSpo9euuaH5,2025-08-31T23:00:58.883905Z,2025-08-31T23:00:58.883905Z,Timesheet,"A document or entry program used to record actual labour time against an order or project that may also specify the operation, location, and category or type of task being performed."
jqmnaxHB5Ar5eRWAcnnv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jqmnaxHB5Ar5eRWAcnnv,2025-08-31T21:21:11.531626Z,2025-08-31T21:21:11.531626Z,Changeover Flexibility,The ability to provide a new product with minimal delay.
jrmIN5Q1yku9pwhWQtwD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jrmIN5Q1yku9pwhWQtwD,2025-08-31T21:17:11.730857Z,2025-08-31T21:17:11.730857Z,Articles Dangereux de Route (ADR),A European agreement on the international carriage of dangerous goods by road.
jsTSquvrGwVTibOq27ju,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jsTSquvrGwVTibOq27ju,2025-08-31T21:41:48.397727Z,2025-08-31T21:41:48.397727Z,Process Map,"A detailed map that identifies the specific activities forming the informational, physical, and/or monetary flow of a process."
jsX3aEiEv76z6p9USOit,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jsX3aEiEv76z6p9USOit,2025-08-31T21:17:21.156195Z,2025-08-31T21:17:21.156195Z,Assumed Receipt,The principle of assuming that the contents of a shipment are the same as those presented on a shipping or delivery note. Shipping and receiving personnel do not check the delivery quantity. This practice is used in conjunction with barcodes and an EDI-delivered ASN to eliminate invoices and facilitate rapid receiving.
jscTBHGt0P6P6Y1t0INR,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jscTBHGt0P6P6Y1t0INR,2025-08-31T21:37:17.410645Z,2025-08-31T21:37:17.410645Z,MCC,Abbreviation for: Maintenance Control Centre.
jsqyKR1qsS1lMNPX9fti,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jsqyKR1qsS1lMNPX9fti,2025-08-31T21:28:41.138165Z,2025-08-31T21:28:41.138165Z,EPIRB,Abbreviation for: Emergency Position Indicating Radio Beacon.
jtxeSHsJAlejY9IxoO2Q,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jtxeSHsJAlejY9IxoO2Q,2025-08-31T21:17:32.272421Z,2025-08-31T21:17:32.272421Z,Attribute,"A characteristic of an outcome or item that is accounted for by its presence or absence, such as “defective” versus “good” or “late” versus “on-time."""
juLsxqBzrJ5EuzAhJbAt,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/juLsxqBzrJ5EuzAhJbAt,2025-08-31T21:23:15.493906Z,2025-08-31T21:23:15.493906Z,Country of Origin,Country in which the goods have been produced or manufactured.
juzKbnZcETJMe6jVpTVV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/juzKbnZcETJMe6jVpTVV,2025-08-31T21:27:33.777618Z,2025-08-31T21:27:33.777618Z,DSS,Abbreviation for: Decision Support System.
jx28UqENKvKiBWh9o0lN,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jx28UqENKvKiBWh9o0lN,2025-08-31T23:38:03.643204Z,2025-08-31T23:38:03.643204Z,Tugger,"An industrial vehicle used to tow carts through a warehouse or production facility. Tuggers are typically used when materials need to be moved over long distances, and will typically tow multiple carts at a time. Tuggers may also be called “Tow Vehicles” or “Tow Tractors.”"
jywVdwqkFaw6kZy3sx6V,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jywVdwqkFaw6kZy3sx6V,2025-08-31T21:32:20.893110Z,2025-08-31T21:32:20.893110Z,HCS Highway Capacity Software,Computer software for analysing the capacity of signalised and non-signalised intersections and their level of service.
jz0s11VwNGwFYuWYj86v,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jz0s11VwNGwFYuWYj86v,2025-08-31T21:42:51.305591Z,2025-08-31T21:42:51.305591Z,Quayside,The area alongside a quay or the state of being moored at a quay.
jzK5nlarTt7zKiRwYRFN,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jzK5nlarTt7zKiRwYRFN,2025-08-31T21:42:20.296366Z,2025-08-31T21:42:20.296366Z,"Public Procurement, Principles","Four major principles underlie each of the procurement directives: non-discrimination, equality, transparency, and proportionality."
jzspueo0wPk1R8yElLVG,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jzspueo0wPk1R8yElLVG,2025-08-31T23:38:13.891821Z,2025-08-31T23:38:13.891821Z,TWR,Refers to: Tower (non-controlled).
k0iVmFMYEPLMyURKeiFn,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/k0iVmFMYEPLMyURKeiFn,2025-08-31T21:26:07.386889Z,2025-08-31T21:26:07.386889Z,Direct Expenditure,Expenditure on goods and services acquired to be part of the good or service being created for sale.
k1P1MWqFmAIdUwrOf85j,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/k1P1MWqFmAIdUwrOf85j,2025-08-31T21:34:13.372684Z,2025-08-31T21:34:13.372684Z,Inventory Control,"The management of inventories, addressing primarily the questions such as how much quantity to hold, when to order and how much to order for an item."
k1VAR3s7JPJyRffDGG3s,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/k1VAR3s7JPJyRffDGG3s,2025-08-31T21:22:42.841235Z,2025-08-31T21:22:42.841235Z,Continuous Replenishment Program (CRP),"Inventory management approach based on collaboration between manufacturers and distributors developed as part of ECR. Based on a defined continuous restocking plan, the two partners use EDI to exchange information concerning orders and stock movements so that the supplier can replenish distributor warehouses. In the same model, inventory management can be assigned to a third party, that is, a Logistics Service Provider."
